sys_created_on,closed_at,quantity,csr_triggered,ohs_triggered,sub_task,SubTask_Number,business_duration,state,sys_updated_on,opened_at,assignment_group,number,Working_Turn_Around_Days
20/12/2023,22/12/2023,1,FALSE,FALSE,Require Neither,,0.800694444,Closed Complete,22/12/2023,20/12/2023,Finance Operations Team,SR_Req_1069921,3
20/12/2023,16/01/2024,1,TRUE,TRUE,Require Both,"SubTask_0255877, SubTask_0256039, SubTask_0255878",26.79791667,Closed Complete,16/01/2024,20/12/2023,Finance Operations Team,SR_Req_1070034,15
20/12/2023,2/02/2024,1,TRUE,TRUE,Require Both,"SubTask_0255886, SubTask_0255885, SubTask_0258553",43.64652778,Closed Complete,2/02/2024,20/12/2023,Finance Operations Team,SR_Req_1070098,28
21/12/2023,9/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0255972,18.83263889,Closed Complete,9/01/2024,21/12/2023,Finance Operations Team,SR_Req_1070336,9
22/12/2023,4/01/2024,1,FALSE,FALSE,Require Neither,,12.77013889,Closed Complete,4/01/2024,22/12/2023,Finance Operations Team,SR_Req_1070759,5
24/12/2023,17/01/2024,1,FALSE,FALSE,Require Neither,SubTask_0259677,23.53055556,Closed Complete,17/01/2024,24/12/2023,Finance Operations Team,SR_Req_1070801,13
2/01/2024,17/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0256079,15.0125,Closed Complete,17/01/2024,2/01/2024,Finance Operations Team,SR_Req_1070873,12
3/01/2024,17/01/2024,1,FALSE,FALSE,Require Neither,,13.9625,Closed Complete,17/01/2024,3/01/2024,Finance Operations Team,SR_Req_1071306,11
3/01/2024,19/02/2024,1,FALSE,FALSE,Require Neither,,46.83333333,Closed Complete,19/02/2024,3/01/2024,Finance Operations Team,SR_Req_1071422,34
3/01/2024,9/01/2024,1,FALSE,FALSE,Require Neither,,5.788194444,Closed Complete,9/01/2024,3/01/2024,Finance Operations Team,SR_Req_1071450,5
3/01/2024,15/01/2024,1,TRUE,FALSE,Require CSR,"SubTask_0256663, SubTask_0258679",11.71319444,Closed Complete,15/01/2024,3/01/2024,Finance Operations Team,SR_Req_1071572,9
4/01/2024,15/01/2024,1,FALSE,FALSE,Require Neither,,10.93819444,Closed Complete,15/01/2024,4/01/2024,Finance Operations Team,SR_Req_1071911,8
4/01/2024,12/01/2024,1,FALSE,FALSE,Require Neither,,7.821527778,Closed Complete,12/01/2024,4/01/2024,Finance Operations Team,SR_Req_1072219,7
5/01/2024,12/01/2024,1,FALSE,FALSE,Require Neither,,7.361111111,Closed Complete,12/01/2024,5/01/2024,Finance Operations Team,SR_Req_1072410,6
5/01/2024,17/01/2024,1,FALSE,FALSE,Require Neither,,12.01875,Closed Complete,17/01/2024,5/01/2024,Finance Operations Team,SR_Req_1072617,9
8/01/2024,5/02/2024,1,FALSE,FALSE,Require Neither,,27.77361111,Closed Complete,5/02/2024,8/01/2024,Finance Operations Team,SR_Req_1073204,21
9/01/2024,23/02/2024,1,FALSE,FALSE,Require Neither,,45.03888889,Closed Complete,23/02/2024,9/01/2024,Finance Operations Team,SR_Req_1073800,34
9/01/2024,23/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0258778,13.53680556,Closed Complete,23/01/2024,9/01/2024,Finance Operations Team,SR_Req_1073870,11
10/01/2024,17/01/2024,1,TRUE,FALSE,Require CSR,"SubTask_0258790, SubTask_0259576",7.007638889,Closed Complete,17/01/2024,10/01/2024,Finance Operations Team,SR_Req_1073903,6
10/01/2024,15/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0258866,4.947916667,Closed Skipped,15/01/2024,10/01/2024,Procurement Operations Team,SR_Req_1074050,4
10/01/2024,19/01/2024,1,TRUE,FALSE,Require CSR,"SubTask_0258933, SubTask_0259603",8.727083333,Closed Complete,19/01/2024,10/01/2024,Finance Operations Team,SR_Req_1074275,8
10/01/2024,17/01/2024,1,FALSE,FALSE,Require Neither,,6.566666667,Closed Complete,17/01/2024,10/01/2024,Finance Operations Team,SR_Req_1074454,6
11/01/2024,28/03/2024,1,TRUE,FALSE,Require CSR,"SubTask_0259452, SubTask_0259562",76.97638889,Closed Complete,28/03/2024,11/01/2024,Finance Operations Team,SR_Req_1074582,56
11/01/2024,23/01/2024,1,FALSE,FALSE,Require Neither,,11.76388889,Closed Complete,23/01/2024,11/01/2024,Finance Operations Team,SR_Req_1074821,9
11/01/2024,16/01/2024,1,FALSE,FALSE,Require Neither,,4.429166667,Closed Complete,16/01/2024,11/01/2024,Finance Operations Team,SR_Req_1075018,4
12/01/2024,18/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0259584,6.272222222,Closed Complete,18/01/2024,12/01/2024,Finance Operations Team,SR_Req_1075022,5
12/01/2024,25/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0259635,13.17638889,Closed Complete,25/01/2024,12/01/2024,Finance Operations Team,SR_Req_1075139,10
12/01/2024,18/01/2024,1,TRUE,FALSE,Require CSR,"SubTask_0259663, SubTask_0259815",5.742361111,Closed Complete,18/01/2024,12/01/2024,Finance Operations Team,SR_Req_1075306,5
13/01/2024,18/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0259688,5.267361111,Closed Complete,18/01/2024,13/01/2024,Finance Operations Team,SR_Req_1075431,4
15/01/2024,25/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0259940,9.745833333,Closed Complete,25/01/2024,15/01/2024,Finance Operations Team,SR_Req_1076070,9
16/01/2024,17/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0259945,0.01875,Closed Complete,17/01/2024,16/01/2024,Finance Operations Team,SR_Req_1076093,2
16/01/2024,25/01/2024,1,FALSE,FALSE,Require Neither,,9.245833333,Closed Complete,25/01/2024,16/01/2024,Finance Operations Team,SR_Req_1076167,8
16/01/2024,16/01/2024,1,FALSE,FALSE,Require Neither,,0.229861111,Closed Skipped,16/01/2024,16/01/2024,Procurement Operations Team,SR_Req_1076175,1
16/01/2024,29/01/2024,1,FALSE,FALSE,Require Neither,,12.96666667,Closed Complete,29/01/2024,16/01/2024,Finance Operations Team,SR_Req_1076193,10
16/01/2024,16/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0260058,0.029861111,Closed Complete,16/01/2024,16/01/2024,Procurement Operations Team,SR_Req_1076596,1
17/01/2024,9/02/2024,1,FALSE,FALSE,Require Neither,,22.96180556,Closed Complete,9/02/2024,17/01/2024,Finance Operations Team,SR_Req_1076907,18
17/01/2024,30/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0260171,12.97708333,Closed Complete,30/01/2024,17/01/2024,Finance Operations Team,SR_Req_1077141,10
18/01/2024,5/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0260173,18.19861111,Closed Complete,5/02/2024,18/01/2024,Finance Operations Team,SR_Req_1077202,13
21/01/2024,5/02/2024,1,FALSE,FALSE,Require Neither,,14.625,Closed Skipped,5/02/2024,21/01/2024,Procurement Operations Team,SR_Req_1078200,11
22/01/2024,24/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0260470,2.329166667,Closed Incomplete,24/01/2024,22/01/2024,Procurement Operations Team,SR_Req_1078203,3
22/01/2024,22/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0260570,0.175,Closed Skipped,22/01/2024,22/01/2024,Procurement Operations Team,SR_Req_1078516,1
22/01/2024,1/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0260607,9.788888889,Closed Skipped,1/02/2024,22/01/2024,Procurement Operations Team,SR_Req_1078713,9
22/01/2024,25/01/2024,1,TRUE,FALSE,Require CSR,SubTask_0260651,2.889583333,Closed Complete,25/01/2024,22/01/2024,Finance Operations Team,SR_Req_1078850,4
23/01/2024,29/01/2024,1,TRUE,FALSE,Require CSR,"SubTask_0260659, SubTask_0260915",6.116666667,Closed Complete,29/01/2024,23/01/2024,Finance Operations Team,SR_Req_1078904,5
23/01/2024,5/02/2024,1,FALSE,FALSE,Require Neither,,12.96388889,Closed Complete,5/02/2024,23/01/2024,Finance Operations Team,SR_Req_1078979,10
23/01/2024,5/02/2024,1,FALSE,FALSE,Require Neither,,12.75694444,Closed Complete,5/02/2024,23/01/2024,Finance Operations Team,SR_Req_1079378,10
24/01/2024,22/02/2024,1,FALSE,FALSE,Require Neither,,29.73611111,Closed Complete,22/02/2024,24/01/2024,Finance Operations Team,SR_Req_1079563,22
24/01/2024,31/01/2024,1,TRUE,TRUE,Require Both,"SubTask_0261146, SubTask_0261147",6.825,Closed Complete,31/01/2024,24/01/2024,Finance Operations Team,SR_Req_1080096,6
25/01/2024,1/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0261288,6.963194444,Closed Incomplete,1/02/2024,25/01/2024,Procurement Operations Team,SR_Req_1080525,6
26/01/2024,14/02/2024,1,FALSE,FALSE,Require Neither,,19.17083333,Closed Complete,14/02/2024,26/01/2024,Finance Operations Team,SR_Req_1081540,14
26/01/2024,6/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0261335,11.01597222,Closed Complete,6/02/2024,26/01/2024,Finance Operations Team,SR_Req_1081543,8
26/01/2024,6/05/2024,1,TRUE,TRUE,Require Both,"SubTask_0261343, SubTask_0261344",100.86875,Closed Complete,6/05/2024,26/01/2024,Finance Operations Team,SR_Req_1081755,72
26/01/2024,12/03/2024,1,TRUE,FALSE,Require CSR,"SubTask_0261347, SubTask_0261492",45.55972222,Closed Complete,12/03/2024,26/01/2024,Finance Operations Team,SR_Req_1081788,33
27/01/2024,6/02/2024,1,FALSE,FALSE,Require Neither,,9.860416667,Closed Complete,6/02/2024,27/01/2024,Finance Operations Team,SR_Req_1081810,7
28/01/2024,9/02/2024,1,FALSE,FALSE,Require Neither,,12.27708333,Closed Incomplete,9/02/2024,28/01/2024,Procurement Operations Team,SR_Req_1081826,10
29/01/2024,7/02/2024,1,FALSE,TRUE,Require OH&S,SubTask_0261462,9.009027778,Closed Complete,7/02/2024,29/01/2024,Finance Operations Team,SR_Req_1082098,8
29/01/2024,15/02/2024,1,FALSE,FALSE,Require Neither,,16.79930556,Closed Complete,15/02/2024,29/01/2024,Finance Operations Team,SR_Req_1082269,14
29/01/2024,14/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0261549,15.70833333,Closed Complete,14/02/2024,29/01/2024,Finance Operations Team,SR_Req_1082503,13
29/01/2024,8/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0261553,9.915277778,Closed Complete,8/02/2024,29/01/2024,Finance Operations Team,SR_Req_1082537,9
30/01/2024,9/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0261556,10.55416667,Closed Incomplete,9/02/2024,30/01/2024,Procurement Operations Team,SR_Req_1082571,9
30/01/2024,16/02/2024,1,FALSE,FALSE,Require Neither,,17.00555556,Closed Complete,16/02/2024,30/01/2024,Finance Operations Team,SR_Req_1082602,14
30/01/2024,6/05/2024,1,FALSE,TRUE,Require OH&S,SubTask_0261595,97.30069444,Closed Complete,6/05/2024,30/01/2024,Finance Operations Team,SR_Req_1082695,70
30/01/2024,8/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0261713,8.921527778,Closed Complete,8/02/2024,30/01/2024,Finance Operations Team,SR_Req_1083032,8
30/01/2024,7/02/2024,1,FALSE,FALSE,Require Neither,,7.827777778,Closed Complete,7/02/2024,30/01/2024,Finance Operations Team,SR_Req_1083149,7
31/01/2024,6/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0261820,6.2125,Closed Complete,6/02/2024,31/01/2024,Finance Operations Team,SR_Req_1083284,5
31/01/2024,2/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0261913,2.027777778,Closed Complete,2/02/2024,31/01/2024,Procurement Operations Team,SR_Req_1083468,3
31/01/2024,9/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0261961,9.15625,Closed Complete,9/02/2024,31/01/2024,Finance Operations Team,SR_Req_1083596,8
1/02/2024,1/02/2024,1,FALSE,TRUE,Require OH&S,SubTask_0262138,0.093055556,Closed Skipped,1/02/2024,1/02/2024,Procurement Operations Team,SR_Req_1084365,1
1/02/2024,4/04/2024,1,TRUE,TRUE,Require Both,"SubTask_0262140, SubTask_0262139",63.30069444,Closed Complete,4/04/2024,1/02/2024,Finance Operations Team,SR_Req_1084371,46
1/02/2024,7/02/2024,1,FALSE,FALSE,Require Neither,,5.95,Closed Complete,7/02/2024,1/02/2024,Finance Operations Team,SR_Req_1084422,5
2/02/2024,26/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0262333,24.22083333,Closed Incomplete,26/02/2024,2/02/2024,Procurement Operations Team,SR_Req_1084923,17
2/02/2024,9/02/2024,1,FALSE,FALSE,Require Neither,,7.093055556,Closed Complete,9/02/2024,2/02/2024,Finance Operations Team,SR_Req_1085208,6
2/02/2024,13/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0262389,10.77222222,Closed Complete,13/02/2024,2/02/2024,Finance Operations Team,SR_Req_1085231,8
4/02/2024,7/02/2024,1,TRUE,FALSE,Require CSR,"SubTask_0262411, SubTask_0262931",3.024305556,Closed Skipped,7/02/2024,4/02/2024,Procurement Operations Team,SR_Req_1085381,3
5/02/2024,,1,TRUE,TRUE,Require Both,"SubTask_0262417, SubTask_0262418",,Awaiting Call Closure,7/08/2024,5/02/2024,Procurement Operations Team,SR_Req_1085431,
5/02/2024,16/02/2024,1,TRUE,TRUE,Require Both,"SubTask_0262430, SubTask_0262492, SubTask_0262431",10.96388889,Closed Complete,16/02/2024,5/02/2024,Finance Operations Team,SR_Req_1085528,10
5/02/2024,9/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0262437,4.261111111,Closed Skipped,9/02/2024,5/02/2024,Procurement Operations Team,SR_Req_1085540,5
5/02/2024,9/02/2024,1,FALSE,FALSE,Require Neither,,4.0375,Closed Complete,9/02/2024,5/02/2024,Finance Operations Team,SR_Req_1085553,5
5/02/2024,12/02/2024,1,FALSE,FALSE,Require Neither,,6.95625,Closed Incomplete,12/02/2024,5/02/2024,Procurement Operations Team,SR_Req_1085555,6
5/02/2024,14/02/2024,1,FALSE,FALSE,Require Neither,,8.940972222,Closed Complete,14/02/2024,5/02/2024,Finance Operations Team,SR_Req_1085667,8
5/02/2024,9/02/2024,1,FALSE,FALSE,Require Neither,,3.927777778,Closed Complete,9/02/2024,5/02/2024,Finance Operations Team,SR_Req_1085833,5
6/02/2024,22/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0262577,16.34791667,Closed Complete,22/02/2024,6/02/2024,Finance Operations Team,SR_Req_1086223,13
6/02/2024,15/02/2024,1,FALSE,FALSE,Require Neither,,8.791666667,Closed Complete,15/02/2024,6/02/2024,Finance Operations Team,SR_Req_1086517,8
7/02/2024,22/02/2024,1,FALSE,FALSE,Require Neither,,15.76041667,Closed Complete,22/02/2024,7/02/2024,Finance Operations Team,SR_Req_1086745,12
7/02/2024,21/02/2024,1,FALSE,FALSE,Require Neither,,14.11597222,Closed Complete,21/02/2024,7/02/2024,Finance Operations Team,SR_Req_1086756,11
7/02/2024,9/02/2024,1,FALSE,FALSE,Require Neither,,2.290972222,Closed Complete,9/02/2024,7/02/2024,Finance Operations Team,SR_Req_1086864,3
7/02/2024,22/02/2024,1,FALSE,FALSE,Require Neither,,15.28472222,Closed Complete,22/02/2024,7/02/2024,Finance Operations Team,SR_Req_1086926,12
7/02/2024,14/02/2024,1,FALSE,FALSE,Require Neither,,6.940972222,Closed Complete,14/02/2024,7/02/2024,Finance Operations Team,SR_Req_1086972,6
7/02/2024,21/02/2024,1,FALSE,FALSE,Require Neither,,13.84097222,Closed Complete,21/02/2024,7/02/2024,Finance Operations Team,SR_Req_1087134,11
8/02/2024,16/02/2024,1,TRUE,FALSE,Require CSR,"SubTask_0263040, SubTask_0263155",8.013194444,Closed Complete,16/02/2024,8/02/2024,Finance Operations Team,SR_Req_1087370,7
8/02/2024,23/02/2024,1,TRUE,FALSE,Require CSR,"SubTask_0263051, SubTask_0263650",15.2875,Closed Complete,23/02/2024,8/02/2024,Finance Operations Team,SR_Req_1087377,12
9/02/2024,12/04/2024,1,FALSE,TRUE,Require OH&S,SubTask_0263160,63.55625,Closed Complete,16/04/2024,9/02/2024,Finance Operations Team,SR_Req_1087941,46
9/02/2024,27/02/2024,1,TRUE,FALSE,Require CSR,"SubTask_0263561, SubTask_0264622",17.85486111,Closed Complete,27/02/2024,9/02/2024,Finance Operations Team,SR_Req_1088247,13
9/02/2024,15/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0263638,5.744444444,Closed Complete,15/02/2024,9/02/2024,Finance Operations Team,SR_Req_1088415,5
9/02/2024,27/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0263652,17.65486111,Closed Complete,27/02/2024,9/02/2024,Finance Operations Team,SR_Req_1088506,13
10/02/2024,9/04/2024,1,FALSE,FALSE,Require Neither,,59.52222222,Closed Incomplete,9/04/2024,10/02/2024,Procurement Operations Team,SR_Req_1088534,42
12/02/2024,21/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0263665,9.120138889,Closed Complete,21/02/2024,12/02/2024,Finance Operations Team,SR_Req_1088572,8
12/02/2024,15/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0263706,2.950694444,Closed Complete,15/02/2024,12/02/2024,Finance Operations Team,SR_Req_1088736,4
12/02/2024,16/02/2024,1,FALSE,FALSE,Require Neither,,3.924305556,Closed Complete,16/02/2024,12/02/2024,Finance Operations Team,SR_Req_1088780,5
12/02/2024,27/02/2024,1,FALSE,FALSE,Require Neither,SubTask_0264248,14.87291667,Closed Complete,27/02/2024,12/02/2024,Finance Operations Team,SR_Req_1088890,12
12/02/2024,23/02/2024,1,FALSE,FALSE,Require Neither,,10.79027778,Closed Incomplete,23/02/2024,12/02/2024,Procurement Operations Team,SR_Req_1089220,10
12/02/2024,29/02/2024,1,FALSE,FALSE,Require Neither,,16.87083333,Closed Complete,29/02/2024,12/02/2024,Finance Operations Team,SR_Req_1089230,14
12/02/2024,19/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0263974,6.527083333,Closed Complete,19/02/2024,12/02/2024,Finance Operations Team,SR_Req_1089269,6
12/02/2024,13/03/2024,1,FALSE,FALSE,Require Neither,,29.61111111,Closed Incomplete,13/03/2024,12/02/2024,Procurement Operations Team,SR_Req_1089273,23
12/02/2024,6/05/2024,1,FALSE,TRUE,Require OH&S,SubTask_0263975,83.56319444,Closed Complete,6/05/2024,12/02/2024,Finance Operations Team,SR_Req_1089274,61
13/02/2024,2/05/2024,1,TRUE,TRUE,Require Both,"SubTask_0264025, SubTask_0264187, SubTask_0264026",79.12361111,Closed Complete,2/05/2024,13/02/2024,Finance Operations Team,SR_Req_1089389,58
13/02/2024,21/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0264030,8.020138889,Closed Complete,21/02/2024,13/02/2024,Finance Operations Team,SR_Req_1089430,7
13/02/2024,30/04/2024,1,TRUE,TRUE,Require Both,"SubTask_0264057, SubTask_0264134, SubTask_0264058",76.99097222,Closed Complete,30/04/2024,13/02/2024,Finance Operations Team,SR_Req_1089501,56
13/02/2024,29/02/2024,1,TRUE,FALSE,Require CSR,"SubTask_0264123, SubTask_0264585",15.90694444,Closed Complete,29/02/2024,13/02/2024,Finance Operations Team,SR_Req_1089666,13
14/02/2024,2/05/2024,1,TRUE,TRUE,Require Both,"SubTask_0264224, SubTask_0264225",78.125,Closed Complete,2/05/2024,14/02/2024,Finance Operations Team,SR_Req_1089994,57
14/02/2024,2/05/2024,1,TRUE,TRUE,Require Both,"SubTask_0264228, SubTask_0264229",78.12013889,Closed Complete,2/05/2024,14/02/2024,Finance Operations Team,SR_Req_1090004,57
14/02/2024,2/05/2024,1,TRUE,TRUE,Require Both,"SubTask_0264231, SubTask_0264232",78.11319444,Closed Complete,2/05/2024,14/02/2024,Finance Operations Team,SR_Req_1090016,57
14/02/2024,6/05/2024,1,TRUE,TRUE,Require Both,"SubTask_0264236, SubTask_0264237",82.01180556,Closed Complete,6/05/2024,14/02/2024,Finance Operations Team,SR_Req_1090050,59
14/02/2024,2/05/2024,1,TRUE,TRUE,Require Both,"SubTask_0264239, SubTask_0264240",78.04027778,Closed Complete,2/05/2024,14/02/2024,Finance Operations Team,SR_Req_1090063,57
14/02/2024,2/05/2024,1,TRUE,TRUE,Require Both,"SubTask_0264292, SubTask_0264293",77.96944444,Closed Complete,2/05/2024,14/02/2024,Finance Operations Team,SR_Req_1090240,57
14/02/2024,2/05/2024,1,TRUE,TRUE,Require Both,"SubTask_0264299, SubTask_0264300",77.96458333,Closed Complete,2/05/2024,14/02/2024,Finance Operations Team,SR_Req_1090248,57
14/02/2024,2/05/2024,1,TRUE,TRUE,Require Both,"SubTask_0264305, SubTask_0264306",77.95625,Closed Complete,2/05/2024,14/02/2024,Finance Operations Team,SR_Req_1090264,57
14/02/2024,24/04/2024,1,TRUE,TRUE,Require Both,"SubTask_0264313, SubTask_0264314",69.94513889,Closed Complete,24/04/2024,14/02/2024,Finance Operations Team,SR_Req_1090273,51
14/02/2024,15/02/2024,1,FALSE,FALSE,Require Neither,,0.798611111,Closed Skipped,15/02/2024,14/02/2024,Procurement Operations Team,SR_Req_1090371,2
15/02/2024,22/02/2024,1,TRUE,FALSE,Require CSR,"SubTask_0264414, SubTask_0264872",7.470138889,Closed Complete,22/02/2024,15/02/2024,Finance Operations Team,SR_Req_1090522,6
15/02/2024,22/02/2024,1,FALSE,FALSE,Require Neither,,7.146527778,Closed Complete,22/02/2024,15/02/2024,Finance Operations Team,SR_Req_1090980,6
15/02/2024,28/02/2024,1,FALSE,FALSE,Require Neither,,12.48263889,Closed Complete,28/02/2024,15/02/2024,Finance Operations Team,SR_Req_1091187,10
16/02/2024,12/03/2024,1,FALSE,FALSE,Require Neither,,24.75138889,Closed Complete,12/03/2024,16/02/2024,Finance Operations Team,SR_Req_1091651,18
16/02/2024,27/02/2024,1,FALSE,FALSE,Require Neither,,11,Closed Incomplete,27/02/2024,16/02/2024,Procurement Operations Team,SR_Req_1091722,8
19/02/2024,19/03/2024,1,TRUE,FALSE,Require CSR,"SubTask_0264994, SubTask_0265551",28.875,Closed Complete,19/03/2024,19/02/2024,Finance Operations Team,SR_Req_1092134,22
19/02/2024,1/03/2024,1,FALSE,FALSE,Require Neither,,11.03194444,Closed Complete,1/03/2024,19/02/2024,Finance Operations Team,SR_Req_1092312,10
19/02/2024,29/02/2024,1,FALSE,FALSE,Require Neither,,9.889583333,Closed Complete,29/02/2024,19/02/2024,Finance Operations Team,SR_Req_1092347,9
19/02/2024,22/02/2024,1,FALSE,FALSE,Require Neither,,3.133333333,Closed Complete,22/02/2024,19/02/2024,Finance Operations Team,SR_Req_1092450,4
19/02/2024,4/03/2024,1,FALSE,FALSE,Require Neither,,13.68819444,Closed Complete,4/03/2024,19/02/2024,Finance Operations Team,SR_Req_1092549,11
19/02/2024,22/03/2024,1,TRUE,FALSE,Require CSR,"SubTask_0265159, SubTask_0265700",31.66666667,Closed Complete,22/03/2024,19/02/2024,Finance Operations Team,SR_Req_1092600,25
20/02/2024,21/02/2024,1,TRUE,FALSE,Require CSR,SubTask_0265322,0.883333333,Closed Complete,21/02/2024,20/02/2024,Procurement Operations Team,SR_Req_1093190,2
21/02/2024,6/05/2024,1,FALSE,TRUE,Require OH&S,SubTask_0265430,75.35069444,Closed Complete,6/05/2024,21/02/2024,Finance Operations Team,SR_Req_1093556,54
21/02/2024,1/03/2024,1,FALSE,FALSE,Require Neither,,9.165972222,Closed Complete,1/03/2024,21/02/2024,Finance Operations Team,SR_Req_1093639,8
