sys_created_on,opened_at,closed_at,Assigned to,assignment_group,business_duration,Closed_by,number,Opened_by,Request,state,sys_updated_on,approval,Working_Turn_Around_Days
30/01/2024,30/01/2024,6/05/2024,HR Officer #7,OH&S Team,643.9333333,HR Officer #7,SubTask_0261595,,SR_Req_1082695,Closed Complete,6/05/2024,Not Yet Requested,70
30/01/2024,30/01/2024,31/01/2024,Procurement Specialist #5,Procurement Operations Team,5.25,Procurement Specialist #5,SubTask_0261713,,SR_Req_1083032,Closed Complete,31/01/2024,Not Yet Requested,2
31/01/2024,31/01/2024,1/02/2024,Procurement Specialist #5,Procurement Operations Team,13.18333333,Procurement Specialist #5,SubTask_0261820,,SR_Req_1083284,Closed Complete,1/02/2024,Not Yet Requested,2
31/01/2024,31/01/2024,2/02/2024,Procurement Specialist #5,Procurement Operations Team,20.66666667,Procurement Specialist #5,SubTask_0261913,,SR_Req_1083468,Closed Complete,2/02/2024,Not Yet Requested,3
31/01/2024,31/01/2024,6/02/2024,Procurement Specialist #4,Procurement Operations Team,20.28333333,Procurement Specialist #4,SubTask_0261961,,SR_Req_1083596,Closed Complete,6/02/2024,Not Yet Requested,5
1/02/2024,1/02/2024,,,OH&S Team,,,SubTask_0262138,,SR_Req_1084365,Open,1/02/2024,Not Yet Requested,
1/02/2024,1/02/2024,14/02/2024,Procurement Specialist #4,Procurement Operations Team,90.18333333,Procurement Specialist #4,SubTask_0262139,,SR_Req_1084371,Closed Complete,14/02/2024,Not Yet Requested,10
1/02/2024,1/02/2024,28/03/2024,HR Officer #1,OH&S Team,393,Procurement Specialist #4,SubTask_0262140,,SR_Req_1084371,Closed Complete,28/03/2024,Not Yet Requested,41
2/02/2024,2/02/2024,2/02/2024,Procurement Specialist #4,Procurement Operations Team,3.166666667,Procurement Specialist #4,SubTask_0262333,,SR_Req_1084923,Closed Complete,2/02/2024,Not Yet Requested,1
2/02/2024,2/02/2024,7/02/2024,Procurement Specialist #4,Procurement Operations Team,7.583333333,Procurement Specialist #4,SubTask_0262389,,SR_Req_1085231,Closed Complete,7/02/2024,Not Yet Requested,4
4/02/2024,4/02/2024,7/02/2024,Procurement Specialist #5,Procurement Operations Team,3.833333333,Procurement Specialist #5,SubTask_0262411,,SR_Req_1085381,Closed Complete,7/02/2024,Not Yet Requested,3
5/02/2024,5/02/2024,,HR Officer #1,OH&S Team,,,SubTask_0262418,,SR_Req_1085431,Open,7/08/2024,Not Yet Requested,
5/02/2024,5/02/2024,5/02/2024,Procurement Specialist #5,Procurement Operations Team,6.65,Procurement Specialist #5,SubTask_0262417,,SR_Req_1085431,Closed Complete,5/02/2024,Not Yet Requested,1
5/02/2024,5/02/2024,5/02/2024,Procurement Specialist #5,Procurement Operations Team,5,Procurement Specialist #5,SubTask_0262430,,SR_Req_1085528,Closed Complete,5/02/2024,Not Yet Requested,1
5/02/2024,5/02/2024,16/02/2024,HR Officer #1,OH&S Team,88.85,HR Officer #1,SubTask_0262431,,SR_Req_1085528,Closed Complete,16/02/2024,Not Required,10
5/02/2024,5/02/2024,9/02/2024,Procurement Specialist #5,Procurement Operations Team,22.28333333,Procurement Specialist #5,SubTask_0262437,,SR_Req_1085540,Closed Complete,9/02/2024,Not Yet Requested,5
5/02/2024,5/02/2024,7/02/2024,Category Manager #3,Category Management Team,17.7,Category Manager #3,SubTask_0262492,Procurement Specialist #5,SR_Req_1085528,Closed Complete,7/02/2024,Not Yet Requested,3
6/02/2024,6/02/2024,6/02/2024,Procurement Specialist #5,Procurement Operations Team,0.416666667,Procurement Specialist #5,SubTask_0262577,,SR_Req_1086223,Closed Complete,6/02/2024,Not Yet Requested,1
7/02/2024,7/02/2024,7/02/2024,Category Manager #3,Category Management Team,2.033333333,Category Manager #3,SubTask_0262931,Procurement Specialist #5,SR_Req_1085381,Closed Complete,7/02/2024,Not Yet Requested,1
8/02/2024,8/02/2024,8/02/2024,Procurement Specialist #4,Procurement Operations Team,8.066666667,Procurement Specialist #4,SubTask_0263040,,SR_Req_1087370,Closed Complete,8/02/2024,Not Yet Requested,1
8/02/2024,8/02/2024,23/02/2024,Procurement Specialist #5,Procurement Operations Team,112.6333333,Procurement Specialist #5,SubTask_0263051,,SR_Req_1087377,Closed Complete,23/02/2024,Not Yet Requested,12
8/02/2024,8/02/2024,12/02/2024,Category Manager #3,Category Management Team,15.38333333,Category Manager #3,SubTask_0263155,Procurement Specialist #4,SR_Req_1087370,Closed Complete,12/02/2024,Not Yet Requested,3
9/02/2024,9/02/2024,12/04/2024,HR Officer #3,OH&S Team,413.9,Procurement Specialist #4,SubTask_0263160,,SR_Req_1087941,Closed Complete,16/04/2024,Rejected,46
9/02/2024,9/02/2024,16/02/2024,Procurement Specialist #4,Procurement Operations Team,50.88333333,Procurement Specialist #4,SubTask_0263561,,SR_Req_1088247,Closed Complete,16/02/2024,Not Yet Requested,6
9/02/2024,9/02/2024,9/02/2024,Procurement Specialist #5,Procurement Operations Team,0.033333333,Procurement Specialist #5,SubTask_0263638,,SR_Req_1088415,Closed Complete,9/02/2024,Not Yet Requested,1
9/02/2024,9/02/2024,13/02/2024,Category Manager #3,Category Management Team,17.4,Category Manager #3,SubTask_0263650,Procurement Specialist #5,SR_Req_1087377,Closed Complete,13/02/2024,Not Yet Requested,3
9/02/2024,9/02/2024,13/02/2024,Procurement Specialist #5,Procurement Operations Team,12.15,Procurement Specialist #5,SubTask_0263652,,SR_Req_1088506,Closed Complete,13/02/2024,Not Yet Requested,3
12/02/2024,12/02/2024,12/02/2024,Procurement Specialist #5,Procurement Operations Team,0.5,Procurement Specialist #5,SubTask_0263665,,SR_Req_1088572,Closed Complete,12/02/2024,Not Yet Requested,1
12/02/2024,12/02/2024,14/02/2024,Procurement Specialist #5,Procurement Operations Team,18.8,Procurement Specialist #5,SubTask_0263706,,SR_Req_1088736,Closed Complete,14/02/2024,Not Yet Requested,3
12/02/2024,12/02/2024,13/02/2024,Procurement Specialist #4,Procurement Operations Team,6.433333333,Procurement Specialist #4,SubTask_0263974,,SR_Req_1089269,Closed Complete,13/02/2024,Not Yet Requested,2
12/02/2024,12/02/2024,2/05/2024,HR Officer #1,OH&S Team,523.5666667,HR Officer #1,SubTask_0263975,,SR_Req_1089274,Closed Complete,2/05/2024,Approved,59
13/02/2024,13/02/2024,13/02/2024,Procurement Specialist #5,Procurement Operations Team,0.333333333,Procurement Specialist #5,SubTask_0264025,,SR_Req_1089389,Closed Complete,13/02/2024,Not Yet Requested,1
13/02/2024,13/02/2024,2/05/2024,HR Officer #1,OH&S Team,521.4666667,HR Officer #1,SubTask_0264026,,SR_Req_1089389,Closed Complete,2/05/2024,Approved,58
13/02/2024,13/02/2024,13/02/2024,Procurement Specialist #5,Procurement Operations Team,0.133333333,Procurement Specialist #5,SubTask_0264030,,SR_Req_1089430,Closed Complete,13/02/2024,Not Yet Requested,1
13/02/2024,13/02/2024,13/02/2024,Procurement Specialist #4,Procurement Operations Team,2.716666667,Procurement Specialist #4,SubTask_0264057,,SR_Req_1089501,Closed Complete,13/02/2024,Not Yet Requested,1
13/02/2024,13/02/2024,29/04/2024,HR Officer #6,OH&S Team,487.8666667,HR Officer #6,SubTask_0264058,,SR_Req_1089501,Closed Complete,29/04/2024,Approved,55
13/02/2024,13/02/2024,16/02/2024,Procurement Specialist #5,Procurement Operations Team,0.416666667,Procurement Specialist #5,SubTask_0264123,,SR_Req_1089666,Closed Complete,16/02/2024,Not Yet Requested,4
13/02/2024,13/02/2024,13/02/2024,Category Manager #6,Category Management Team,0.2,Category Manager #6,SubTask_0264134,Procurement Specialist #4,SR_Req_1089501,Closed Complete,13/02/2024,Not Yet Requested,1
13/02/2024,13/02/2024,13/02/2024,Category Manager #6,Category Management Team,2.266666667,Category Manager #6,SubTask_0264187,Procurement Specialist #5,SR_Req_1089389,Closed Complete,13/02/2024,Not Yet Requested,1
14/02/2024,14/02/2024,14/02/2024,Procurement Specialist #5,Procurement Operations Team,2.216666667,Procurement Specialist #5,SubTask_0264224,,SR_Req_1089994,Closed Complete,14/02/2024,Not Yet Requested,1
14/02/2024,14/02/2024,2/05/2024,HR Officer #1,OH&S Team,511.5333333,HR Officer #1,SubTask_0264225,,SR_Req_1089994,Closed Complete,2/05/2024,Approved,57
14/02/2024,14/02/2024,14/02/2024,Procurement Specialist #4,Procurement Operations Team,0.633333333,Procurement Specialist #4,SubTask_0264228,,SR_Req_1090004,Closed Complete,14/02/2024,Not Yet Requested,1
14/02/2024,14/02/2024,2/05/2024,HR Officer #6,OH&S Team,509.2333333,HR Officer #6,SubTask_0264229,,SR_Req_1090004,Closed Complete,2/05/2024,Approved,57
14/02/2024,14/02/2024,14/02/2024,Procurement Specialist #4,Procurement Operations Team,0.283333333,Procurement Specialist #4,SubTask_0264231,,SR_Req_1090016,Closed Complete,14/02/2024,Not Yet Requested,1
14/02/2024,14/02/2024,2/05/2024,HR Officer #6,OH&S Team,509.0666667,HR Officer #6,SubTask_0264232,,SR_Req_1090016,Closed Complete,2/05/2024,Approved,57
14/02/2024,14/02/2024,14/02/2024,Procurement Specialist #4,Procurement Operations Team,0.05,Procurement Specialist #4,SubTask_0264236,,SR_Req_1090050,Closed Complete,14/02/2024,Not Yet Requested,1
14/02/2024,14/02/2024,2/05/2024,HR Officer #1,OH&S Team,510.7833333,HR Officer #1,SubTask_0264237,,SR_Req_1090050,Closed Complete,2/05/2024,Approved,57
14/02/2024,14/02/2024,14/02/2024,Procurement Specialist #4,Procurement Operations Team,0.033333333,Procurement Specialist #4,SubTask_0264239,,SR_Req_1090063,Closed Complete,14/02/2024,Not Yet Requested,1
14/02/2024,14/02/2024,2/05/2024,HR Officer #1,OH&S Team,510.5,HR Officer #1,SubTask_0264240,,SR_Req_1090063,Closed Complete,2/05/2024,Approved,57
14/02/2024,14/02/2024,16/02/2024,Category Manager #3,Category Management Team,20.43333333,Procurement Specialist #4,SubTask_0264248,Procurement Specialist #4,SR_Req_1088890,Closed Complete,16/02/2024,Not Yet Requested,3
14/02/2024,14/02/2024,14/02/2024,Procurement Specialist #5,Procurement Operations Team,0.7,Procurement Specialist #5,SubTask_0264292,,SR_Req_1090240,Closed Complete,14/02/2024,Not Yet Requested,1
14/02/2024,14/02/2024,2/05/2024,HR Officer #1,OH&S Team,507.8166667,HR Officer #1,SubTask_0264293,,SR_Req_1090240,Closed Complete,2/05/2024,Approved,57
14/02/2024,14/02/2024,14/02/2024,Procurement Specialist #5,Procurement Operations Team,2.116666667,Procurement Specialist #5,SubTask_0264299,,SR_Req_1090248,Closed Complete,14/02/2024,Not Yet Requested,1
14/02/2024,14/02/2024,2/05/2024,HR Officer #1,OH&S Team,507.7,HR Officer #1,SubTask_0264300,,SR_Req_1090248,Closed Complete,2/05/2024,Approved,57
14/02/2024,14/02/2024,14/02/2024,Procurement Specialist #5,Procurement Operations Team,0.983333333,Procurement Specialist #5,SubTask_0264305,,SR_Req_1090264,Closed Complete,14/02/2024,Not Yet Requested,1
14/02/2024,14/02/2024,2/05/2024,HR Officer #1,OH&S Team,507.55,HR Officer #1,SubTask_0264306,,SR_Req_1090264,Closed Complete,2/05/2024,Approved,57
14/02/2024,14/02/2024,15/02/2024,Procurement Specialist #4,Procurement Operations Team,12.58333333,Procurement Specialist #4,SubTask_0264313,,SR_Req_1090273,Closed Complete,15/02/2024,Not Yet Requested,2
14/02/2024,14/02/2024,23/04/2024,HR Officer #6,OH&S Team,451.5,HR Officer #6,SubTask_0264314,,SR_Req_1090273,Closed Complete,23/04/2024,Rejected,50
15/02/2024,15/02/2024,20/02/2024,Procurement Specialist #5,Procurement Operations Team,14.38333333,Procurement Specialist #5,SubTask_0264414,,SR_Req_1090522,Closed Complete,20/02/2024,Not Yet Requested,4
15/02/2024,15/02/2024,21/02/2024,Category Manager #6,Category Management Team,12.51666667,Category Manager #6,SubTask_0264585,Procurement Specialist #5,SR_Req_1089666,Closed Complete,21/02/2024,Not Yet Requested,5
15/02/2024,15/02/2024,16/02/2024,Category Manager #3,Category Management Team,3.9,Category Manager #3,SubTask_0264622,Procurement Specialist #4,SR_Req_1088247,Closed Complete,16/02/2024,Not Yet Requested,2
16/02/2024,16/02/2024,20/02/2024,Category Manager #3,Category Management Team,19.56666667,Category Manager #3,SubTask_0264872,Procurement Specialist #5,SR_Req_1090522,Closed Complete,20/02/2024,Not Yet Requested,3
19/02/2024,19/02/2024,18/03/2024,Procurement Specialist #4,Procurement Operations Team,188.7666667,Procurement Specialist #3,SubTask_0264994,,SR_Req_1092134,Closed Complete,18/03/2024,Not Yet Requested,21
19/02/2024,19/02/2024,28/02/2024,Procurement Specialist #4,Procurement Operations Team,64,Procurement Specialist #4,SubTask_0265159,,SR_Req_1092600,Closed Complete,28/02/2024,Not Yet Requested,8
20/02/2024,20/02/2024,21/02/2024,Procurement Specialist #4,Procurement Operations Team,6.933333333,Procurement Specialist #4,SubTask_0265322,,SR_Req_1093190,Closed Complete,21/02/2024,Not Yet Requested,2
21/02/2024,21/02/2024,6/05/2024,HR Officer #7,OH&S Team,485.1166667,HR Officer #7,SubTask_0265430,,SR_Req_1093556,Closed Complete,6/05/2024,Approved,54
21/02/2024,21/02/2024,5/03/2024,Category Manager #1,Category Management Team,85.2,Procurement Specialist #4,SubTask_0265551,Procurement Specialist #4,SR_Req_1092134,Closed Complete,5/03/2024,Not Yet Requested,10
22/02/2024,22/02/2024,22/02/2024,Category Manager #1,Category Management Team,3.65,Procurement Specialist #4,SubTask_0265700,Procurement Specialist #4,SR_Req_1092600,Closed Complete,22/02/2024,Not Yet Requested,1
22/02/2024,22/02/2024,,HR Officer #1,OH&S Team,,,SubTask_0265724,,SR_Req_1094504,Waiting for customer information,9/08/2024,Not Yet Requested,
22/02/2024,22/02/2024,28/02/2024,Procurement Specialist #5,Procurement Operations Team,13.88333333,Procurement Specialist #5,SubTask_0265723,,SR_Req_1094504,Closed Complete,28/02/2024,Not Yet Requested,5
22/02/2024,22/02/2024,6/05/2024,HR Officer #7,OH&S Team,469.8166667,HR Officer #7,SubTask_0265784,,SR_Req_1094623,Closed Complete,6/05/2024,Approved,53
22/02/2024,22/02/2024,1/03/2024,Procurement Specialist #5,Procurement Operations Team,58.06666667,Procurement Specialist #5,SubTask_0265879,,SR_Req_1094886,Closed Complete,1/03/2024,Not Yet Requested,7
23/02/2024,23/02/2024,28/02/2024,Category Manager #6,Category Management Team,9.716666667,Category Manager #6,SubTask_0265953,Procurement Specialist #5,SR_Req_1094886,Closed Complete,28/02/2024,Not Yet Requested,4
23/02/2024,23/02/2024,6/03/2024,Procurement Specialist #5,Procurement Operations Team,83.21666667,Procurement Specialist #5,SubTask_0265972,,SR_Req_1095130,Closed Complete,6/03/2024,Not Yet Requested,9
23/02/2024,23/02/2024,28/02/2024,Procurement Specialist #4,Procurement Operations Team,0.6,Procurement Specialist #4,SubTask_0266096,,SR_Req_1095404,Closed Complete,28/02/2024,Not Yet Requested,4
26/02/2024,26/02/2024,27/02/2024,Procurement Specialist #4,Procurement Operations Team,13.63333333,Procurement Specialist #4,SubTask_0266278,,SR_Req_1097752,Closed Complete,27/02/2024,Not Yet Requested,2
27/02/2024,27/02/2024,27/02/2024,Procurement Specialist #4,Procurement Operations Team,10,Procurement Specialist #4,SubTask_0266362,,SR_Req_1098175,Closed Complete,27/02/2024,Not Yet Requested,1
27/02/2024,27/02/2024,27/02/2024,Procurement Specialist #5,Procurement Operations Team,2.4,Procurement Specialist #5,SubTask_0266370,,SR_Req_1098210,Closed Complete,27/02/2024,Not Yet Requested,1
27/02/2024,27/02/2024,,HR Officer #1,OH&S Team,,,SubTask_0266594,,SR_Req_1098847,Open,6/05/2024,Not Yet Requested,
27/02/2024,27/02/2024,27/02/2024,Procurement Specialist #4,Procurement Operations Team,0,Procurement Specialist #4,SubTask_0266620,,SR_Req_1098969,Closed Complete,27/02/2024,Not Yet Requested,1
28/02/2024,28/02/2024,1/03/2024,Procurement Specialist #4,Procurement Operations Team,2.8,Procurement Specialist #4,SubTask_0266623,,SR_Req_1099009,Closed Complete,1/03/2024,Not Yet Requested,3
28/02/2024,28/02/2024,1/03/2024,Procurement Specialist #4,Procurement Operations Team,17.71666667,Procurement Specialist #4,SubTask_0266692,Procurement Specialist #4,SR_Req_1095404,Closed Complete,1/03/2024,Not Yet Requested,3
28/02/2024,28/02/2024,12/04/2024,HR Officer #3,OH&S Team,275.8333333,Procurement Specialist #4,SubTask_0266809,,SR_Req_1099638,Closed Complete,8/05/2024,Rejected,33
29/02/2024,29/02/2024,1/03/2024,Category Manager #2,Category Management Team,5.25,Procurement Specialist #4,SubTask_0267030,Procurement Specialist #4,SR_Req_1099009,Closed Complete,1/03/2024,Not Yet Requested,2
1/03/2024,1/03/2024,1/03/2024,Procurement Specialist #5,Procurement Operations Team,8.516666667,Procurement Specialist #5,SubTask_0267096,,SR_Req_1100516,Closed Complete,1/03/2024,Not Yet Requested,1
1/03/2024,1/03/2024,5/03/2024,Procurement Specialist #4,Procurement Operations Team,14.25,Procurement Specialist #4,SubTask_0267211,,SR_Req_1100889,Closed Complete,5/03/2024,Not Yet Requested,3
1/03/2024,1/03/2024,5/03/2024,Procurement Specialist #4,Procurement Operations Team,13.73333333,Procurement Specialist #4,SubTask_0267228,,SR_Req_1100977,Closed Complete,5/03/2024,Not Yet Requested,3
1/03/2024,1/03/2024,6/03/2024,Procurement Specialist #4,Procurement Operations Team,0.55,Procurement Specialist #4,SubTask_0267235,,SR_Req_1101015,Closed Complete,6/03/2024,Not Yet Requested,4
1/03/2024,1/03/2024,23/04/2024,HR Officer #3,OH&S Team,324.2333333,System Admin #1,SubTask_0267236,,SR_Req_1101015,Closed Complete,23/04/2024,Approved,38
1/03/2024,1/03/2024,13/03/2024,Procurement Specialist #5,Procurement Operations Team,66.1,Procurement Specialist #5,SubTask_0267255,,SR_Req_1101124,Closed Complete,13/03/2024,Not Yet Requested,9
3/03/2024,3/03/2024,4/03/2024,Procurement Specialist #5,Procurement Operations Team,3.433333333,Procurement Specialist #5,SubTask_0267281,,SR_Req_1101327,Closed Complete,4/03/2024,Not Yet Requested,1
4/03/2024,4/03/2024,4/03/2024,Procurement Specialist #5,Procurement Operations Team,7,Procurement Specialist #5,SubTask_0267283,,SR_Req_1101346,Closed Complete,4/03/2024,Not Yet Requested,1
4/03/2024,4/03/2024,5/03/2024,Category Manager #2,Category Management Team,6.633333333,Procurement Specialist #4,SubTask_0267527,Procurement Specialist #4,SR_Req_1100467,Closed Complete,5/03/2024,Not Yet Requested,2
4/03/2024,4/03/2024,7/03/2024,Procurement Specialist #5,Procurement Operations Team,4.6,Procurement Specialist #5,SubTask_0267648,,SR_Req_1102509,Closed Complete,7/03/2024,Not Yet Requested,4
5/03/2024,5/03/2024,7/08/2024,HR Officer #1,OH&S Team,1055.183333,HR Officer #1,SubTask_0267650,,SR_Req_1102543,Closed Complete,7/08/2024,Not Yet Requested,112
5/03/2024,5/03/2024,5/03/2024,Category Manager #3,Category Management Team,0.116666667,Category Manager #3,SubTask_0267681,Procurement Specialist #4,SR_Req_1100977,Closed Complete,5/03/2024,Not Yet Requested,1
5/03/2024,5/03/2024,5/03/2024,Category Manager #6,Category Management Team,0.15,Category Manager #6,SubTask_0267649,Procurement Specialist #4,SR_Req_1101015,Closed Complete,5/03/2024,Not Yet Requested,1
